c1,c2,a1,a2,same,token_diff
493,498,47,47,1,80
494,495,47,47,1,162
494,496,47,47,1,444
494,497,47,47,1,67
494,498,47,47,1,30
495,496,47,47,1,282
495,497,47,47,1,229
495,498,47,47,1,192
496,497,47,47,1,511
496,498,47,47,1,474
497,498,47,47,1,37
499,500,48,48,1,29
499,501,48,48,1,46
499,502,48,48,1,60
499,503,48,48,1,206
499,504,48,48,1,227
499,505,48,48,1,28
499,506,48,48,1,230
499,507,48,48,1,286
500,501,48,48,1,75
500,502,48,48,1,31
500,503,48,48,1,177
500,504,48,48,1,256
500,505,48,48,1,57
500,506,48,48,1,259
500,507,48,48,1,257
501,502,48,48,1,106
501,503,48,48,1,252
501,504,48,48,1,181
501,505,48,48,1,18
501,506,48,48,1,184
501,507,48,48,1,332
502,503,48,48,1,146
502,504,48,48,1,287
502,505,48,48,1,88
502,506,48,48,1,290
502,507,48,48,1,226
503,504,48,48,1,433
503,505,48,48,1,234
503,506,48,48,1,436
503,507,48,48,1,80
504,505,48,48,1,199
504,506,48,48,1,3
504,507,48,48,1,513
505,506,48,48,1,202
505,507,48,48,1,314
506,507,48,48,1,516
508,509,49,49,1,48
508,510,49,49,1,118
508,511,49,49,1,244
508,512,49,49,1,279
508,513,49,49,1,354
508,514,49,49,1,32
508,515,49,49,1,1277
508,516,49,49,1,53
509,510,49,49,1,166
509,511,49,49,1,196
509,512,49,49,1,231
509,513,49,49,1,306
509,514,49,49,1,80
509,515,49,49,1,1229
509,516,49,49,1,101
510,511,49,49,1,362
510,512,49,49,1,397
510,513,49,49,1,472
510,514,49,49,1,86
510,515,49,49,1,1395
510,516,49,49,1,65
511,512,49,49,1,35
511,513,49,49,1,110
511,514,49,49,1,276
511,515,49,49,1,1033
511,516,49,49,1,297
512,513,49,49,1,75
512,514,49,49,1,311
512,515,49,49,1,998
512,516,49,49,1,332
513,514,49,49,1,386
513,515,49,49,1,923
513,516,49,49,1,407
514,515,49,49,1,1309
514,516,49,49,1,21
515,516,49,49,1,1330
517,518,50,50,1,707
517,519,50,50,1,309
517,520,50,50,1,452
517,521,50,50,1,960
517,522,50,50,1,23143
517,523,50,50,1,883
517,524,50,50,1,607
517,525,50,50,1,9
518,519,50,50,1,398
518,520,50,50,1,255
518,521,50,50,1,1667
518,522,50,50,1,23850
518,523,50,50,1,176
518,524,50,50,1,1314
518,525,50,50,1,698
519,520,50,50,1,143
519,521,50,50,1,1269
519,522,50,50,1,23452
519,523,50,50,1,574
519,524,50,50,1,916
519,525,50,50,1,300
520,521,50,50,1,1412
520,522,50,50,1,23595
520,523,50,50,1,431
520,524,50,50,1,1059
520,525,50,50,1,443
521,522,50,50,1,22183
521,523,50,50,1,1843
521,524,50,50,1,353
521,525,50,50,1,969
522,523,50,50,1,24026
522,524,50,50,1,22536
522,525,50,50,1,23152
523,524,50,50,1,1490
523,525,50,50,1,874
524,525,50,50,1,616
526,527,51,51,1,132
526,528,51,51,1,584
526,529,51,51,1,162
526,530,51,51,1,73
526,531,51,51,1,20
526,532,51,51,1,207
526,533,51,51,1,772
526,534,51,51,1,78
527,528,51,51,1,452
527,529,51,51,1,294
527,530,51,51,1,59
527,531,51,51,1,112
527,532,51,51,1,339
527,533,51,51,1,640
527,534,51,51,1,210
528,529,51,51,1,746
528,530,51,51,1,511
528,531,51,51,1,564
528,532,51,51,1,791
528,533,51,51,1,188
528,534,51,51,1,662
529,530,51,51,1,235
529,531,51,51,1,182
529,532,51,51,1,45
529,533,51,51,1,934
529,534,51,51,1,84
530,531,51,51,1,53
530,532,51,51,1,280
530,533,51,51,1,699
530,534,51,51,1,151
531,532,51,51,1,227
531,533,51,51,1,752
531,534,51,51,1,98
532,533,51,51,1,979
532,534,51,51,1,129
533,534,51,51,1,850
535,536,52,52,1,25
535,537,52,52,1,76
535,538,52,52,1,266
535,539,52,52,1,49
535,540,52,52,1,96
535,541,52,52,1,173
535,542,52,52,1,79
535,543,52,52,1,17
536,537,52,52,1,51
536,538,52,52,1,241
536,539,52,52,1,24
536,540,52,52,1,71
536,541,52,52,1,148
536,542,52,52,1,54
536,543,52,52,1,42
537,538,52,52,1,190
537,539,52,52,1,27
537,540,52,52,1,20
537,541,52,52,1,97
537,542,52,52,1,3
537,543,52,52,1,93
538,539,52,52,1,217
538,540,52,52,1,170
538,541,52,52,1,93
538,542,52,52,1,187
538,543,52,52,1,283
539,540,52,52,1,47
539,541,52,52,1,124
539,542,52,52,1,30
539,543,52,52,1,66
540,541,52,52,1,77
540,542,52,52,1,17
540,543,52,52,1,113
541,542,52,52,1,94
541,543,52,52,1,190
542,543,52,52,1,96
544,545,53,53,1,95
544,546,53,53,1,122
544,547,53,53,1,483
544,548,53,53,1,95
544,549,53,53,1,71
544,550,53,53,1,83
544,551,53,53,1,648
544,552,53,53,1,145
545,546,53,53,1,27
545,547,53,53,1,578
545,548,53,53,1,0
545,549,53,53,1,24
545,550,53,53,1,178
545,551,53,53,1,743
545,552,53,53,1,50
546,547,53,53,1,605
546,548,53,53,1,27
546,549,53,53,1,51
546,550,53,53,1,205
546,551,53,53,1,770
546,552,53,53,1,23
547,548,53,53,1,578
547,549,53,53,1,554
547,550,53,53,1,400
547,551,53,53,1,165
547,552,53,53,1,628
548,549,53,53,1,24
548,550,53,53,1,178
548,551,53,53,1,743
548,552,53,53,1,50
549,550,53,53,1,154
549,551,53,53,1,719
549,552,53,53,1,74
550,551,53,53,1,565
550,552,53,53,1,228
551,552,53,53,1,793
553,554,54,54,1,29
553,555,54,54,1,115
553,556,54,54,1,146
553,557,54,54,1,114
553,558,54,54,1,220
553,559,54,54,1,54
553,560,54,54,1,41
553,561,54,54,1,49
554,555,54,54,1,86
554,556,54,54,1,175
554,557,54,54,1,85
554,558,54,54,1,249
554,559,54,54,1,25
554,560,54,54,1,12
554,561,54,54,1,20
555,556,54,54,1,261
555,557,54,54,1,1
555,558,54,54,1,335
555,559,54,54,1,61
555,560,54,54,1,74
555,561,54,54,1,66
556,557,54,54,1,260
556,558,54,54,1,74
556,559,54,54,1,200
556,560,54,54,1,187
556,561,54,54,1,195
557,558,54,54,1,334
557,559,54,54,1,60
557,560,54,54,1,73
557,561,54,54,1,65
558,559,54,54,1,274
558,560,54,54,1,261
558,561,54,54,1,269
559,560,54,54,1,13
559,561,54,54,1,5
560,561,54,54,1,8
562,563,55,55,1,19
562,564,55,55,1,24
562,565,55,55,1,52
562,566,55,55,1,89
562,567,55,55,1,167
562,568,55,55,1,141
562,569,55,55,1,194
562,570,55,55,1,749
563,564,55,55,1,5
563,565,55,55,1,71
563,566,55,55,1,70
563,567,55,55,1,186
563,568,55,55,1,122
563,569,55,55,1,175
563,570,55,55,1,768
564,565,55,55,1,76
564,566,55,55,1,65
564,567,55,55,1,191
564,568,55,55,1,117
564,569,55,55,1,170
564,570,55,55,1,773
565,566,55,55,1,141
565,567,55,55,1,115
565,568,55,55,1,193
565,569,55,55,1,246
565,570,55,55,1,697
566,567,55,55,1,256
566,568,55,55,1,52
566,569,55,55,1,105
566,570,55,55,1,838
567,568,55,55,1,308
567,569,55,55,1,361
567,570,55,55,1,582
568,569,55,55,1,53
568,570,55,55,1,890
569,570,55,55,1,943
571,572,56,56,1,10
571,573,56,56,1,70
571,574,56,56,1,542
571,575,56,56,1,65
571,576,56,56,1,9
571,577,56,56,1,130
571,578,56,56,1,892
571,579,56,56,1,32
572,573,56,56,1,80
572,574,56,56,1,532
572,575,56,56,1,75
572,576,56,56,1,19
572,577,56,56,1,120
572,578,56,56,1,882
572,579,56,56,1,42
573,574,56,56,1,612
573,575,56,56,1,5
573,576,56,56,1,61
573,577,56,56,1,200
573,578,56,56,1,962
573,579,56,56,1,38
574,575,56,56,1,607
574,576,56,56,1,551
574,577,56,56,1,412
574,578,56,56,1,350
574,579,56,56,1,574
575,576,56,56,1,56
575,577,56,56,1,195
575,578,56,56,1,957
575,579,56,56,1,33
576,577,56,56,1,139
576,578,56,56,1,901
576,579,56,56,1,23
577,578,56,56,1,762
577,579,56,56,1,162
578,579,56,56,1,924
580,581,57,57,1,75
580,582,57,57,1,24
580,583,57,57,1,248
580,584,57,57,1,232
580,585,57,57,1,78
580,586,57,57,1,40
580,587,57,57,1,68
580,588,57,57,1,1027
581,582,57,57,1,51
581,583,57,57,1,173
581,584,57,57,1,157
581,585,57,57,1,3
581,586,57,57,1,115
581,587,57,57,1,7
581,588,57,57,1,952
582,583,57,57,1,224
582,584,57,57,1,208
582,585,57,57,1,54
582,586,57,57,1,64
582,587,57,57,1,44
582,588,57,57,1,1003
583,584,57,57,1,16
583,585,57,57,1,170
583,586,57,57,1,288
583,587,57,57,1,180
583,588,57,57,1,779
584,585,57,57,1,154
584,586,57,57,1,272
584,587,57,57,1,164
584,588,57,57,1,795
585,586,57,57,1,118
585,587,57,57,1,10
585,588,57,57,1,949
586,587,57,57,1,108
586,588,57,57,1,1067
587,588,57,57,1,959
589,590,58,58,1,15
589,591,58,58,1,5
589,592,58,58,1,23
589,593,58,58,1,6
589,594,58,58,1,282
589,595,58,58,1,66
589,596,58,58,1,24
589,597,58,58,1,91
590,591,58,58,1,20
590,592,58,58,1,8
590,593,58,58,1,21
590,594,58,58,1,267
590,595,58,58,1,51
590,596,58,58,1,9
590,597,58,58,1,106
591,592,58,58,1,28
591,593,58,58,1,1
591,594,58,58,1,287
591,595,58,58,1,71
591,596,58,58,1,29
591,597,58,58,1,86
592,593,58,58,1,29
592,594,58,58,1,259
592,595,58,58,1,43
592,596,58,58,1,1
592,597,58,58,1,114
593,594,58,58,1,288
593,595,58,58,1,72
593,596,58,58,1,30
593,597,58,58,1,85
594,595,58,58,1,216
594,596,58,58,1,258
594,597,58,58,1,373
595,596,58,58,1,42
595,597,58,58,1,157
596,597,58,58,1,115
598,599,59,59,1,134
598,600,59,59,1,145
598,601,59,59,1,168
598,602,59,59,1,23
598,603,59,59,1,65
598,604,59,59,1,236
598,605,59,59,1,976
598,606,59,59,1,128
599,600,59,59,1,11
599,601,59,59,1,302
599,602,59,59,1,111
599,603,59,59,1,69
599,604,59,59,1,102
599,605,59,59,1,842
599,606,59,59,1,262
600,601,59,59,1,313
600,602,59,59,1,122
600,603,59,59,1,80
600,604,59,59,1,91
600,605,59,59,1,831
600,606,59,59,1,273
601,602,59,59,1,191
601,603,59,59,1,233
601,604,59,59,1,404
601,605,59,59,1,1144
601,606,59,59,1,40
602,603,59,59,1,42
602,604,59,59,1,213
602,605,59,59,1,953
602,606,59,59,1,151
603,604,59,59,1,171
603,605,59,59,1,911
603,606,59,59,1,193
604,605,59,59,1,740
604,606,59,59,1,364
605,606,59,59,1,1104
607,608,60,60,1,144
607,609,60,60,1,204
607,610,60,60,1,30
607,611,60,60,1,188
607,612,60,60,1,409
607,613,60,60,1,7405
607,614,60,60,1,110
607,615,60,60,1,493
608,609,60,60,1,60
608,610,60,60,1,114
608,611,60,60,1,44
608,612,60,60,1,553
608,613,60,60,1,7549
608,614,60,60,1,34
608,615,60,60,1,637
609,610,60,60,1,174
609,611,60,60,1,16
609,612,60,60,1,613
609,613,60,60,1,7609
609,614,60,60,1,94
609,615,60,60,1,697
610,611,60,60,1,158
610,612,60,60,1,439
610,613,60,60,1,7435
610,614,60,60,1,80
610,615,60,60,1,523
611,612,60,60,1,597
611,613,60,60,1,7593
611,614,60,60,1,78
611,615,60,60,1,681
612,613,60,60,1,6996
612,614,60,60,1,519
612,615,60,60,1,84
613,614,60,60,1,7515
613,615,60,60,1,6912
614,615,60,60,1,603
616,617,61,61,1,0
616,618,61,61,1,25
616,619,61,61,1,0
616,620,61,61,1,0
616,621,61,61,1,414
616,622,61,61,1,68
616,623,61,61,1,753
616,624,61,61,1,27
617,618,61,61,1,25
617,619,61,61,1,0
617,620,61,61,1,0
617,621,61,61,1,414
617,622,61,61,1,68
617,623,61,61,1,753
617,624,61,61,1,27
618,619,61,61,1,25
618,620,61,61,1,25
618,621,61,61,1,389
618,622,61,61,1,43
618,623,61,61,1,728
618,624,61,61,1,2
619,620,61,61,1,0
619,621,61,61,1,414
619,622,61,61,1,68
619,623,61,61,1,753
619,624,61,61,1,27
620,621,61,61,1,414
620,622,61,61,1,68
620,623,61,61,1,753
620,624,61,61,1,27
621,622,61,61,1,346
621,623,61,61,1,339
621,624,61,61,1,387
622,623,61,61,1,685
622,624,61,61,1,41
623,624,61,61,1,726
625,626,62,62,1,29
625,627,62,62,1,15
625,628,62,62,1,203
625,629,62,62,1,15
625,630,62,62,1,30
625,631,62,62,1,160
625,632,62,62,1,558
625,633,62,62,1,62
626,627,62,62,1,14
626,628,62,62,1,232
626,629,62,62,1,14
626,630,62,62,1,59
626,631,62,62,1,189
626,632,62,62,1,587
626,633,62,62,1,91
627,628,62,62,1,218
627,629,62,62,1,0
627,630,62,62,1,45
627,631,62,62,1,175
627,632,62,62,1,573
627,633,62,62,1,77
628,629,62,62,1,218
628,630,62,62,1,173
628,631,62,62,1,43
628,632,62,62,1,355
628,633,62,62,1,141
629,630,62,62,1,45
629,631,62,62,1,175
629,632,62,62,1,573
629,633,62,62,1,77
630,631,62,62,1,130
630,632,62,62,1,528
630,633,62,62,1,32
631,632,62,62,1,398
631,633,62,62,1,98
632,633,62,62,1,496
634,635,63,63,1,7
634,636,63,63,1,928
634,637,63,63,1,128
634,638,63,63,1,936
634,639,63,63,1,146
634,640,63,63,1,966
634,641,63,63,1,180
634,642,63,63,1,58
635,636,63,63,1,935
635,637,63,63,1,135
635,638,63,63,1,943
635,639,63,63,1,153
635,640,63,63,1,973
635,641,63,63,1,187
635,642,63,63,1,51
636,637,63,63,1,800
636,638,63,63,1,8
636,639,63,63,1,782
636,640,63,63,1,38
636,641,63,63,1,748
636,642,63,63,1,986
637,638,63,63,1,808
637,639,63,63,1,18
637,640,63,63,1,838
637,641,63,63,1,52
637,642,63,63,1,186
638,639,63,63,1,790
638,640,63,63,1,30
638,641,63,63,1,756
638,642,63,63,1,994
639,640,63,63,1,820
639,641,63,63,1,34
639,642,63,63,1,204
640,641,63,63,1,786
640,642,63,63,1,1024
641,642,63,63,1,238
643,644,64,64,1,192
643,645,64,64,1,19
643,646,64,64,1,188
643,647,64,64,1,82
643,648,64,64,1,470
643,649,64,64,1,95
643,650,64,64,1,928
643,651,64,64,1,113
644,645,64,64,1,211
644,646,64,64,1,4
644,647,64,64,1,274
644,648,64,64,1,278
644,649,64,64,1,287
644,650,64,64,1,736
644,651,64,64,1,305
645,646,64,64,1,207
645,647,64,64,1,63
645,648,64,64,1,489
645,649,64,64,1,76
645,650,64,64,1,947
645,651,64,64,1,94
646,647,64,64,1,270
646,648,64,64,1,282
646,649,64,64,1,283
646,650,64,64,1,740
646,651,64,64,1,301
647,648,64,64,1,552
647,649,64,64,1,13
647,650,64,64,1,1010
647,651,64,64,1,31
648,649,64,64,1,565
648,650,64,64,1,458
648,651,64,64,1,583
649,650,64,64,1,1023
649,651,64,64,1,18
650,651,64,64,1,1041
652,653,65,65,1,14
652,654,65,65,1,265
652,655,65,65,1,69
652,656,65,65,1,387
652,657,65,65,1,502
652,658,65,65,1,151
652,659,65,65,1,529
652,660,65,65,1,282
653,654,65,65,1,279
653,655,65,65,1,55
653,656,65,65,1,373
653,657,65,65,1,488
653,658,65,65,1,165
653,659,65,65,1,515
653,660,65,65,1,296
654,655,65,65,1,334
654,656,65,65,1,652
654,657,65,65,1,767
654,658,65,65,1,114
654,659,65,65,1,794
654,660,65,65,1,17
655,656,65,65,1,318
655,657,65,65,1,433
655,658,65,65,1,220
655,659,65,65,1,460
655,660,65,65,1,351
656,657,65,65,1,115
656,658,65,65,1,538
656,659,65,65,1,142
656,660,65,65,1,669
657,658,65,65,1,653
657,659,65,65,1,27
657,660,65,65,1,784
658,659,65,65,1,680
658,660,65,65,1,131
659,660,65,65,1,811
92,339,2,30,0,393
19,409,18,38,0,663
322,566,28,55,0,1151
37,593,36,58,0,172
324,609,28,60,0,581
361,546,32,53,0,443
271,491,22,47,0,338
365,614,33,60,0,412
475,575,45,56,0,1127
104,491,4,47,0,21
98,566,3,55,0,158
491,603,47,59,0,232
76,475,1,45,0,991
188,317,13,27,0,313
503,580,48,57,0,14
183,603,12,59,0,326
51,317,50,27,0,517
183,434,12,40,0,149
106,602,4,59,0,51
351,598,31,59,0,219
214,615,16,60,0,638
470,637,44,63,0,369
76,401,1,37,0,53
187,650,13,64,0,1125
114,217,5,16,0,38
49,569,48,55,0,413
430,514,40,49,0,508
385,514,35,49,0,127
123,591,6,58,0,826
35,129,34,6,0,89
313,490,27,47,0,70
344,534,30,51,0,43
62,423,61,39,0,550
414,601,38,59,0,612
393,535,36,52,0,221
271,422,22,39,0,357
221,266,17,22,0,241
86,305,2,26,0,41
166,390,11,35,0,982
245,573,19,56,0,463
427,646,40,64,0,503
422,645,39,64,0,340
285,431,24,40,0,236
347,449,31,42,0,18
382,486,35,46,0,812
502,517,48,50,0,990
184,233,13,18,0,232
33,149,32,9,0,113
67,198,0,14,0,81
216,623,16,61,0,424
482,587,46,57,0,129
52,244,51,19,0,21
286,371,24,33,0,281
489,497,46,47,0,157
208,397,15,36,0,415
56,380,55,34,0,1010
337,551,30,53,0,837
75,423,0,39,0,448
379,606,34,59,0,180
589,635,58,63,0,316
86,139,2,8,0,211
266,338,22,30,0,13
231,459,18,43,0,213
115,321,5,28,0,187
229,405,18,37,0,19
362,592,32,58,0,28
556,631,54,62,0,13
207,302,15,26,0,197
393,497,36,47,0,322
167,616,11,61,0,118
8,320,7,28,0,446
212,443,16,41,0,1207
241,431,19,40,0,151
30,120,29,5,0,8
46,235,45,18,0,1043
376,537,34,52,0,99
18,502,17,48,0,594
171,548,11,53,0,44
460,494,43,47,0,130
446,528,42,51,0,666
114,477,5,45,0,258
278,589,23,58,0,10
9,392,8,36,0,325
409,557,38,54,0,65
109,378,4,34,0,876
197,558,14,54,0,147
133,653,7,65,0,69
287,391,24,36,0,414
7,241,6,19,0,377
210,323,15,28,0,540
132,642,7,63,0,414
89,639,2,63,0,361
181,242,12,19,0,1
31,549,30,53,0,260
49,446,48,42,0,317
357,503,32,48,0,14
311,533,27,51,0,915
405,417,37,38,0,53
39,228,38,17,0,185
311,557,27,54,0,86
24,647,23,64,0,333
85,611,2,60,0,43
327,537,28,52,0,425
76,110,1,4,0,749
593,632,58,62,0,512
161,628,10,62,0,59
246,627,19,62,0,120
171,206,11,15,0,28
73,368,0,33,0,257
495,537,47,52,0,52
108,400,4,37,0,182
345,517,30,50,0,1160
264,538,21,52,0,346
66,557,65,54,0,251
588,639,57,63,0,513
210,290,15,24,0,478
457,567,43,55,0,300
101,622,3,61,0,348
40,108,39,4,0,140
514,600,49,59,0,222
74,136,0,7,0,394
112,154,5,9,0,78
356,473,32,45,0,101
74,91,0,2,0,293
92,623,2,61,0,118
367,511,33,49,0,100
528,651,51,64,0,500
275,292,23,25,0,184
578,614,56,60,0,598
579,611,56,60,0,248
196,470,14,44,0,816
85,384,2,35,0,143
550,625,53,62,0,255
251,326,20,28,0,671
319,336,28,29,0,474
539,603,52,59,0,163
215,483,16,46,0,113
106,505,4,48,0,115
310,375,27,34,0,321
69,126,0,6,0,161
196,620,14,61,0,214
127,357,6,32,0,35
226,594,17,58,0,175
643,653,64,65,0,16
4,84,3,1,0,10
276,344,23,30,0,63
59,353,58,31,0,11
87,108,2,4,0,388
46,77,45,1,0,1082
537,625,52,62,0,69
86,435,2,40,0,717
7,336,6,29,0,599
343,387,30,35,0,1019
64,307,63,26,0,356
84,439,1,41,0,14
262,551,21,53,0,908
76,617,1,61,0,183
34,118,33,5,0,867
160,209,10,15,0,317
163,240,10,19,0,47
118,645,5,64,0,339
90,216,2,16,0,126
176,337,12,30,0,226
170,638,11,63,0,870
416,541,38,52,0,730
435,473,40,45,0,701
8,42,7,41,0,401
146,149,8,9,0,399
140,199,8,14,0,74
120,314,5,27,0,35
27,504,26,48,0,251
30,471,29,44,0,172
549,614,53,60,0,147
9,530,8,51,0,273
412,496,38,47,0,134
455,491,43,47,0,31
9,56,8,55,0,169
95,319,3,28,0,185
143,392,8,36,0,183
217,400,16,37,0,21
180,331,12,29,0,123
107,216,4,16,0,28
122,376,6,34,0,84
143,636,8,63,0,1245
135,436,7,41,0,137
44,543,43,52,0,5
105,153,4,9,0,81
303,381,26,34,0,94
26,420,25,39,0,790
329,353,29,31,0,569
118,635,5,63,0,413
360,473,32,45,0,71
242,554,19,54,0,8
290,480,24,45,0,597
260,301,21,26,0,129
262,493,21,47,0,97
473,653,45,65,0,184
26,233,25,18,0,767
506,556,48,54,0,282
207,511,15,49,0,18
417,526,38,51,0,136
173,430,11,40,0,558
568,594,55,58,0,343
315,563,27,55,0,153
131,318,7,27,0,238
128,272,6,22,0,45
8,324,7,28,0,715
329,480,29,45,0,24
64,137,63,7,0,350
261,579,21,56,0,246
393,556,36,54,0,67
279,629,23,62,0,41
238,305,19,26,0,146
47,556,46,54,0,126
16,562,15,55,0,929
267,537,22,52,0,132
24,212,23,16,0,136
94,495,3,47,0,73
127,476,6,45,0,30
173,251,11,20,0,82
252,351,20,31,0,447
92,303,2,26,0,389
461,618,43,61,0,857
82,409,1,38,0,170
189,299,13,25,0,206
5,463,4,44,0,300
20,621,19,61,0,324
5,221,4,17,0,678
558,646,54,64,0,280
24,327,23,28,0,596
133,326,7,28,0,506
485,626,46,62,0,214
15,503,14,48,0,22
388,634,35,63,0,31
15,483,14,46,0,73
251,627,20,62,0,110
470,479,44,45,0,695
363,577,32,56,0,348
541,637,52,63,0,337
221,355,17,32,0,72
340,557,30,54,0,170
440,588,41,57,0,1053
452,553,42,54,0,105
82,346,1,31,0,131
228,554,17,54,0,187
29,413,28,38,0,662
353,575,31,56,0,733
24,216,23,16,0,273
140,458,8,43,0,161
36,469,35,44,0,72
117,372,5,33,0,258
98,238,3,19,0,259
100,558,3,54,0,268
280,485,23,46,0,201
495,550,47,53,0,134
385,618,35,61,0,323
240,544,19,53,0,102
423,582,39,57,0,388
17,380,16,34,0,361
2,325,1,28,0,51
586,609,57,60,0,187
132,176,7,12,0,306
222,503,17,48,0,29
119,203,5,15,0,843
354,597,31,58,0,53
243,504,19,48,0,232
275,448,23,42,0,272
136,194,7,14,0,23
74,573,0,56,0,531
103,270,4,22,0,1038
97,619,3,61,0,694
220,543,17,52,0,137
127,625,6,62,0,14
230,601,18,59,0,430
348,602,31,59,0,128
386,512,35,49,0,555
147,572,8,56,0,125
99,639,3,63,0,329
57,244,56,19,0,255
277,422,23,39,0,59
500,645,48,64,0,124
440,569,41,55,0,43
189,215,13,16,0,175
270,583,22,57,0,784
237,611,18,60,0,229
268,387,22,35,0,335
32,616,31,61,0,215
62,94,61,3,0,179
463,611,44,60,0,360
538,564,52,55,0,151
269,376,22,34,0,743
93,315,2,27,0,144
207,242,15,19,0,393
104,591,4,58,0,53
63,505,62,48,0,122
290,307,24,26,0,544
318,475,27,45,0,1079
219,532,16,51,0,29
371,635,33,63,0,1201
102,628,3,62,0,226
101,362,3,32,0,155
44,477,43,45,0,268
216,346,16,31,0,180
143,452,8,42,0,48
272,393,22,36,0,466
226,635,17,63,0,209
353,518,31,50,0,200
479,558,45,54,0,44
30,205,29,15,0,432
54,392,53,36,0,263
110,436,4,41,0,736
281,462,23,43,0,147
49,251,48,20,0,256
113,602,5,59,0,372
59,79,58,1,0,672
168,257,11,21,0,26
117,551,5,53,0,544
43,210,42,15,0,162
202,237,15,18,0,242
60,365,59,33,0,639
249,506,20,48,0,355
402,537,37,52,0,111
536,583,52,57,0,237
1,171,0,11,0,82
131,455,7,43,0,233
385,520,35,50,0,487
5,231,4,18,0,426
85,325,2,28,0,93
16,283,15,24,0,648
168,496,11,47,0,307
344,372,30,33,0,539
59,135,58,7,0,732
586,591,57,58,0,80
320,559,28,54,0,519
153,611,9,60,0,597
387,449,35,42,0,926
118,637,5,63,0,548
178,543,12,52,0,196
341,477,30,45,0,937
448,493,42,47,0,242
33,114,32,5,0,91
420,498,39,47,0,189
281,652,23,65,0,242
361,622,32,61,0,583
170,297,11,25,0,173
424,615,39,60,0,1241
234,339,18,30,0,575
258,347,21,31,0,57
467,570,44,55,0,339
163,274,10,23,0,17
453,604,42,59,0,896
74,416,0,38,0,481
125,564,6,55,0,354
381,644,34,64,0,511
360,508,32,49,0,121
330,487,29,46,0,122
134,508,7,49,0,49
280,496,23,47,0,419
8,48,7,47,0,341
233,635,18,63,0,227
319,599,28,59,0,113
260,426,21,39,0,1147
88,339,2,30,0,32
433,614,40,60,0,1189
454,564,43,55,0,46
375,449,34,42,0,427
558,623,54,61,0,374
40,405,39,37,0,287
114,558,5,54,0,240
261,564,21,55,0,60
166,574,11,56,0,468
285,459,24,43,0,81
74,449,0,42,0,390
154,221,9,17,0,198
142,395,8,36,0,783
483,530,46,51,0,145
377,492,34,47,0,684
312,359,27,32,0,76
187,539,13,52,0,74
198,285,14,24,0,302
183,420,12,39,0,239
468,634,44,63,0,136
442,568,41,55,0,3
259,540,21,52,0,491
94,429,3,40,0,45
388,430,35,40,0,165
247,495,20,47,0,119
457,548,43,53,0,78
95,299,3,25,0,110
244,659,19,65,0,886
211,585,16,57,0,112
216,293,16,25,0,3
184,233,13,18,0,232
31,111,30,4,0,420
382,513,35,49,0,566
244,654,19,65,0,92
90,535,2,52,0,304
113,539,5,52,0,493
74,562,0,55,0,283
397,611,36,60,0,439
305,418,26,39,0,283
583,638,57,63,0,1056
93,324,2,28,0,631
208,328,15,29,0,535
45,77,44,1,0,531
143,341,8,30,0,1118
417,538,38,52,0,279
563,572,55,56,0,149
388,453,35,42,0,866
226,527,17,51,0,89
229,264,18,21,0,101
392,562,36,55,0,109
269,422,22,39,0,957
230,634,18,63,0,27
108,351,4,31,0,259
256,363,21,32,0,424
4,544,3,53,0,106
106,311,4,27,0,139
164,575,10,56,0,729
237,549,18,53,0,160
118,355,5,32,0,125
70,278,0,23,0,287
31,506,30,48,0,68
58,61,57,60,0,578
170,660,11,65,0,408
164,174,10,11,0,565
19,478,18,45,0,562
124,566,6,55,0,491
219,345,16,30,0,31
326,652,28,65,0,451
32,536,31,52,0,39
63,386,62,35,0,824
400,517,37,50,0,1131
136,409,7,38,0,69
28,282,27,23,0,671
171,375,11,34,0,331
468,513,44,49,0,62
405,410,37,38,0,349
153,511,9,49,0,428
7,57,6,56,0,49
310,639,27,63,0,390
555,612,54,60,0,881
342,641,30,63,0,249
110,462,4,43,0,848
125,612,6,60,0,305
420,617,39,61,0,276
49,108,48,4,0,171
23,298,22,25,0,205
280,324,23,28,0,751
193,563,14,55,0,124
196,502,14,48,0,83
402,485,37,46,0,227
22,183,21,12,0,40
360,646,32,64,0,285
165,205,10,15,0,505
571,605,56,59,0,1162
189,316,13,27,0,51
210,338,15,30,0,232
370,554,33,54,0,514
219,567,16,55,0,361
498,617,47,61,0,87
536,637,52,63,0,485
506,581,48,57,0,347
408,623,37,61,0,162
117,454,5,43,0,214
22,417,21,38,0,61
23,656,22,65,0,399
348,544,31,53,0,137
269,408,22,37,0,478
230,590,18,58,0,335
209,240,15,19,0,230
182,226,12,17,0,300
520,625,50,62,0,677
201,238,14,19,0,29
307,588,26,57,0,952
51,382,50,35,0,183
49,404,48,37,0,321
303,437,26,41,0,7
163,363,10,32,0,409
460,493,43,47,0,80
347,494,31,47,0,48
213,328,16,29,0,773
601,623,59,61,0,623
51,260,50,21,0,673
344,364,30,33,0,702
313,531,27,51,0,171
147,408,8,37,0,594
248,260,20,21,0,114
339,476,30,45,0,40
269,652,22,65,0,596
289,322,24,28,0,379
497,508,47,49,0,203
154,564,9,55,0,154
136,566,7,55,0,22
67,385,0,35,0,139
228,513,17,49,0,290
485,565,46,55,0,1
294,383,25,35,0,21
264,657,21,65,0,904
103,307,4,26,0,81
180,432,12,40,0,405
